,name,location,rating,rating_date,title,content,visit_date,url,type,ratingDate,user_link,user_name,purpose,review_date
925,Kiapo,Manila,5.0,"August 13, 2023",Food and serving good,Jerecson was such a good waiter. He knows all the menu items. Good food and big portions. Excellent customer service,Date of visit:,/ShowUserReviews-g312693-d12402268-r909921747-Kiapo-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
926,Kiapo,Manila,5.0,"August 13, 2023",Awesome lunch!,"We had an awesome experience here in Kiapo. Special shoutout to Jerecson and team! All food that we ordered tastes really good, serving is fair and the crew are all polite.",Date of visit:,/ShowUserReviews-g312693-d12402268-r909921708-Kiapo-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
927,Kiapo,Manila,5.0,"August 13, 2023",Very recommended restaurant,Food is great. All servers are very helpful. We are a big group but the order didnt take long to come.  Kudos to Sir Jerecson for assisting us all the way,Date of visit:,/ShowUserReviews-g312693-d12402268-r909921642-Kiapo-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
928,Kiapo,Manila,5.0,"August 13, 2023",Superb,The food was great and also the service was excellent by jerecson. Beautiful restaurant here at okada manila.,Date of visit:,/ShowUserReviews-g312693-d12402268-r909920778-Kiapo-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
929,Kiapo,Manila,5.0,"August 12, 2023",Family lunch,Delicious foods and excellent service jerecson auie and pau. We love the nilaga and pusit adobo. Malinis na restaurant,Date of visit:,/ShowUserReviews-g312693-d12402268-r909690354-Kiapo-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
930,Kiapo,Manila,5.0,"August 12, 2023",Excellent Experience.,"3M
Mabilis- service of crew, mabilis dumting ang order kahit madami. 
Masarap- lahat ng pagkain masarap 
Malinamnam- masustansya lalo na fruits all fresh. Thank you :)",Date of visit:,/ShowUserReviews-g312693-d12402268-r909685530-Kiapo-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
931,Kiapo,Manila,5.0,"August 11, 2023",FAMILY BONDING,The food is really great and the service as well. Very Accomodating un staff & For sure na babalik kmi ng family ko dito. 🤗 Good job Kiapo. ❤️❤️❤️❤️,Date of visit:,/ShowUserReviews-g312693-d12402268-r909500873-Kiapo-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
932,Kiapo,Manila,5.0,"August 11, 2023",1st visit @ Okada,The food is great and the service of Mr. Jerecson Villedo is good. 👍 we will definitely come back here at okada manila especially kiapo restaurant,Date of visit:,/ShowUserReviews-g312693-d12402268-r909449797-Kiapo-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
933,China Blue by Jereme Leung,Manila,5.0,"August 23, 2023",Wonderful dinner,"Very good place for family dinner or a get together with friends. One of the best fine dining restaurants around Mall of Asia complex. Rachel, Thomas, and Lady made our dinner special with their luxury service.",Date of visit:,/ShowUserReviews-g298452-d10164846-r912389567-China_Blue_by_Jereme_Leung-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
934,China Blue by Jereme Leung,Manila,5.0,"August 18, 2023",Memorable Dining Experience,"I booked China Blue for my wife's birthday dinner celebration. We made a reservation same day as we checked in the hotel and didn't have any expectations of how it will go. 

Everything—from the dishes, service, and ambience—set a new standard for my wife and...I in fine dining here in Metro Manila. 

Joshua, Diane, Dunn, Rodel, and Kiv were pleasant and accommodating. I appreciate specifically how Joshua recommended to try the homemade tofu, which easily won best dish of the night. 

China Blue is highly recommended! We'll definitely come back with our families. ⭐⭐⭐⭐⭐",Date of visit:,/ShowUserReviews-g298452-d10164846-r911220543-China_Blue_by_Jereme_Leung-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
935,China Blue by Jereme Leung,Manila,5.0,"August 17, 2023",Best restaurant experience.,"Me and my girlfriend celebrated our 3rd year anniversary here, and was amazed by the setting and the food. but the highlight of our night was our server Tomas and Karen, they gave us the best service we've ever had. thank you again for accommodating...us.",Date of visit:,/ShowUserReviews-g298452-d10164846-r910968789-China_Blue_by_Jereme_Leung-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
936,China Blue by Jereme Leung,Manila,5.0,"August 15, 2023",Excellent food and Service at China Blue,"Had a very good lunch at China Blue. Our server, Anna, was very good! Overall, food and service was superb! The Peking Duck was one of the best we have tried.",Date of visit:,/ShowUserReviews-g298452-d10164846-r910438163-China_Blue_by_Jereme_Leung-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
937,China Blue by Jereme Leung,Manila,5.0,"August 14, 2023",Superb,The food are sumptous and delish. The service is superb and Rachel who assisted was very much accomodating. The restau also has a nice ambiance. It was an excellent dining experience overall.,Date of visit:,/ShowUserReviews-g298452-d10164846-r910257987-China_Blue_by_Jereme_Leung-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
938,China Blue by Jereme Leung,Manila,5.0,"August 13, 2023",Dinner at China Blue,"Great food and great service by Joshua, Ogie, Dunn, and Rachel! Fave were the jellyfish and buns! Thank you.",Date of visit:,/ShowUserReviews-g298452-d10164846-r909992218-China_Blue_by_Jereme_Leung-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
939,China Blue by Jereme Leung,Manila,5.0,"August 12, 2023",Good Food Great Waitstaff,"Good food! 
Dunn, reena, joven, carl and specially Joshua are extremely attentive waitstaff. They know the food very well and their suggestion were on point.",Date of visit:,/ShowUserReviews-g298452-d10164846-r909735071-China_Blue_by_Jereme_Leung-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
940,China Blue by Jereme Leung,Manila,5.0,"August 12, 2023",Birthday in China Blue,"We went to celebrate a friend’s birthday. We ordered hakaw (SO GOOD. The wrap was not too thick and shrimp were plump and perfectly cooked), pear dimsum thing, wok fried US tenderloin with hunan pepper (this was SO good, beef was perfectly cooked and tender...and it was great with the onions), wok fried crispy pork belly (good but was kind of oily for my taste), baked scallops (THE SAUCE WAS SO GARLICKY AND GOOD), and e-fu noodles with seafood (typical birthday noodles). 

Staff (Joshua, Dunn, Karen, Reena, Nathan, and Beverly) were super accommodating and friendly. They even gave my friend a slice of cake even though we didn’t specially request for one. 

Overall we greatly enjoyed our meal here! ☺️",Date of visit:,/ShowUserReviews-g298452-d10164846-r909684058-China_Blue_by_Jereme_Leung-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
941,China Blue by Jereme Leung,Manila,5.0,"August 12, 2023",Great Experience,"Great food and attentive staff, especially Jonathan, Josh and Dunn! Food was excellent and i recommend the taro puffs",Date of visit:,/ShowUserReviews-g298452-d10164846-r909679497-China_Blue_by_Jereme_Leung-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
942,China Blue by Jereme Leung,Manila,5.0,"August 9, 2023",Excellent experience!!,"Awesome experience.  Great food. Great service. Great care given to us by Josh, Karen, Dunn, & Rodel. Highly recommended!! We'll definitely return on our next trip to Manila",Date of visit:,/ShowUserReviews-g298452-d10164846-r908937847-China_Blue_by_Jereme_Leung-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
943,China Blue by Jereme Leung,Manila,5.0,"August 6, 2023",Great Birthday Lunch,Great food as always! Ms Lady was an excellent server. Pumpkin with salted egg a hit with the kids!,Date of visit:,/ShowUserReviews-g298452-d10164846-r908187105-China_Blue_by_Jereme_Leung-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
944,China Blue by Jereme Leung,Manila,5.0,"August 5, 2023",Amazing,"I thoroughly enjoyed my experience here. The food was delicious, most especially the duck, and I couldn’t stop myself from taking another bite. The servers were also incredibly accommodative, going out of their way to give us a great experience.",Date of visit:,/ShowUserReviews-g298452-d10164846-r907920051-China_Blue_by_Jereme_Leung-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
945,China Blue by Jereme Leung,Manila,5.0,"August 4, 2023",The Best Chinese Restaurant in Manila,"This is our first time to try a luxury Chinese food restaurant and this did not fail. With the very generous help and assistance of Rodel Joven and Brix, we enjoyed great food, service, and experience. Thank you to the team who made our celebration...extra special!",Date of visit:,/ShowUserReviews-g298452-d10164846-r907758264-China_Blue_by_Jereme_Leung-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
946,China Blue by Jereme Leung,Manila,5.0,"August 4, 2023",1st wedding Anniversary,"Celebrating our anniversary here in our favorite place conrad. Best food nice staffs and thanks so much to sir Rodel for the wonderful wedding cake🥰cheers to us
We had a blast!!!! 
More years to our anniversary",Date of visit:,/ShowUserReviews-g298452-d10164846-r907699733-China_Blue_by_Jereme_Leung-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
947,China Blue by Jereme Leung,Manila,5.0,"August 2, 2023",China blue dinner,"Benjie, Rachelle and Jeff are to be commended! Excellent food and service! Will definitely be back!",Date of visit:,/ShowUserReviews-g298452-d10164846-r907350460-China_Blue_by_Jereme_Leung-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
948,Red Lantern,Manila,5.0,"August 26, 2023",Great dimsum place in Metro Manila!,Really enjoyed the steamed fish. The servers Nathan and Sam were really amazing! The ambiance of the restaurant is very good perfect for gatherings.,Date of visit:,/ShowUserReviews-g312693-d3979018-r912956592-Red_Lantern-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
949,Red Lantern,Manila,5.0,"August 25, 2023",Superb as always,"As always, superb food and service. Made our lunch very relax and sumptuous.  Also want to thank Nathan and Gian for an exquisite service. Both are very accommodating and proactive.",Date of visit:,/ShowUserReviews-g312693-d3979018-r912754551-Red_Lantern-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
950,Red Lantern,Manila,5.0,"August 24, 2023",Dinner with my family at red lantern,"Really appreciate the service that bret marc provide from us, from the start until he serve our food... The way he answer to our question regarding the menu he knows well, keep asking suggestion to him, he delivered it very well. We ask if possible...our food will be serve in a claypot but as he response immediately he served our food what are we request, and we appreciate that. 

And lastly we really like all the dishes that we ate and this are usually the best sellers that we ordered from the menu. Hopefuly next time we visit again to try more cantonese dishes.",Date of visit:,/ShowUserReviews-g312693-d3979018-r912647760-Red_Lantern-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
951,Red Lantern,Manila,5.0,"August 24, 2023",Great dimsum buffet lunch,"Amazing service and food! 
We availed of the dimsum lunch buffet for 4 people. We have had their dimsum buffet before and we can say that the quality just keeps on getting better. Servers were attentive and quick. All orders were delivered fast and warm....One of us dropped a spoon once and it was replaced immediately even without calling their attention. They changed our plates and refilled water when needed. 

We will definitely keep coming back. 

Thanks to Dexter, Nathan , Erwin and Jerome for the great service.",Date of visit:,/ShowUserReviews-g312693-d3979018-r912553991-Red_Lantern-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
952,Red Lantern,Manila,5.0,"August 24, 2023",Superb food. Great service. Awesome people.,"Superb food. Erwin, Bordss, Dex and Nathan were really helpful and very accomodating. Great service. Will surely visit again.",Date of visit:,/ShowUserReviews-g312693-d3979018-r912548112-Red_Lantern-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
953,Red Lantern,Manila,5.0,"August 24, 2023",Red lantern,"Great food and service. Kudos to Erwin, Bordss, Dex and Nathan. Will surely come back! Thank you so much.",Date of visit:,/ShowUserReviews-g312693-d3979018-r912548091-Red_Lantern-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
954,Red Lantern,Manila,5.0,"August 24, 2023",My Birthday Lunch!,"We really love to go here especially on special occasions. Here's my fave!
- Steamed rice roll with shrimp and coriander
- Baked barbeque pork pastries
- Crispy fried prawn salad with mixed fruits
- Kataifi roll with avocado
- Baked egg tart
- CHILLE...MANGO SAGO WITH POMELO

The staffs were really accommodating which is really a plus! Special thanks to Erwin, Bordss, Dex, and Nathan - they really made my birthday very memorable 😊",Date of visit:,/ShowUserReviews-g312693-d3979018-r912548069-Red_Lantern-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
955,Red Lantern,Manila,5.0,"August 23, 2023",lunch time with my husband,"We had a dimsum buffet at red lantern, and we really love it, they have a lot of choices from dimsum to dessert that you literally don't know what to order, but our server Bret he offer those items that usually ordered to them and...suggest to us with my husband and we really like those foods, even the soup upon sitting he introduce already, and also Rena together with him such a really good service that we received, they keep on smiling and ask if we still want to order even were full already but we keep ordering by a small portion.

Next time we visit here again, hopefully together with my whole family...",Date of visit:,/ShowUserReviews-g312693-d3979018-r912287462-Red_Lantern-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
956,Red Lantern,Manila,5.0,"August 22, 2023",10/10 Dining Experience,"Me and my family had a sumptious and amazing dinner the last time we visit. We were all hungry so we're really looking for good food but to our surprise not only the food was amazing but also the service.

I wanna thank our server...Bretmarc for a accomodating us and gave the best service we deserved. Keep up the good work.

Will surely comeback!",Date of visit:,/ShowUserReviews-g312693-d3979018-r912186781-Red_Lantern-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
957,Red Lantern,Manila,5.0,"August 22, 2023",Excellent Lunch at Red Latern,"Went at Red Latern today, Aug. 22, 2023 with the family. We had a great time as the service was exceptional as well as the food. Sam and Ayanna made sure that our experience would be great by ensuring our orders are complete.l and serves...timely. We enjoyed almost everything but what stood out are crispy fried prawn salad with mixed fruits and baked egg tart.",Date of visit:,/ShowUserReviews-g312693-d3979018-r912085819-Red_Lantern-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
958,Red Lantern,Manila,5.0,"August 21, 2023",Wonderful Lunch With Family,"We had a wonderful time. Food is great. Rich selection. Service is wonderful. Love the taro puff and Soup of the Day. 

Thank you to our servers Dexter, Diane, and Vicky!",Date of visit:,/ShowUserReviews-g312693-d3979018-r911838982-Red_Lantern-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
959,Red Lantern,Manila,5.0,"August 21, 2023",Highly recommend,"Service was impeccable. From the reservation, to the reception, especially the servers. Shout out to Mr Jessie and Mr Nathan for a very warm service. 

Food was delicious and had good quality. 

Ambience was perfect. High ceilings with gorgeous decors. Spacious and tables are far...apart. Warm lighting",Date of visit:,/ShowUserReviews-g312693-d3979018-r911834946-Red_Lantern-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
960,Red Lantern,Manila,5.0,"August 20, 2023",My Go-to Chinese Restaurant,"It has been two years since our last visit, but the food is still amazing. Deep-fried butter prawns with salted egg yolk is my all-time favorites, and for dessert, katafi. Good service by our server, Gian. He was attentive and accommodating.",Date of visit:,/ShowUserReviews-g312693-d3979018-r911607159-Red_Lantern-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
961,Red Lantern,Manila,5.0,"August 19, 2023",Red Lantern,"Food was great. EXCEPTIONAL, OUTSTANDING SERVICE FROM STAFF NAMED JEROME! he was so attentive with us.",Date of visit:,/ShowUserReviews-g312693-d3979018-r911376742-Red_Lantern-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
962,Red Lantern,Manila,5.0,"August 19, 2023",An excellent dining experience,"Joseph and jerome were good servers!!! Food was fantastic! I really liked the shrimp salad, the barbeque and the fried rice! Hagao and dumplings were great as well",Date of visit:,/ShowUserReviews-g312693-d3979018-r911375125-Red_Lantern-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
963,C Lounge,Manila,4.0,"August 22, 2023",The food was great and the staff are very accommodating..,The place are so relaxing and the food also is great. The staff are very accommodating . I really love there dessert and also this is a perfect place for date or a place where you and your friends can hangout.,Date of visit:,/ShowUserReviews-g298452-d10164848-r912137636-C_Lounge-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
964,C Lounge,Manila,4.0,"August 22, 2023",Sir ven gave us good service kudos,The service was fine . The quality of food was good and the serving of food is worth the price . I would like to commend also the service they gave to us specially ven,Date of visit:,/ShowUserReviews-g298452-d10164848-r912137132-C_Lounge-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
965,C Lounge,Manila,5.0,"August 18, 2023",Top-notch service at C Lounge,"I had a fantastic experience in the C lounge thanks to the exceptional service provided by Roan, Arvin and Ven. Their attentiveness, friendly demeanor, and promptness truly enhanced my stay. I was impressed by their knowledge of the menu and their willingness to accommodate my...requests. Their professionalism and warmth made my time in the lounge truly enjoyable. Thank you guys!",,/ShowUserReviews-g298452-d10164848-r911219497-C_Lounge-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
966,C Lounge,Manila,5.0,"August 6, 2023",Afternoon tea,"C-lounge is becoming one of my “go to place” with family and friends for an afternoon tea/coffee. 
Good drinks, great view, a good wifi, with designated smoking area and a great service. 
Kudos to Reshelle. :)",Date of visit:,/ShowUserReviews-g298452-d10164848-r908215344-C_Lounge-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
967,C Lounge,Manila,5.0,"August 5, 2023",Best Place for Sunset Cocktails,"Great ambiance and sea view. There is no better place in Manila to get sunset views while enjoying tasty drinks.
Ven was an attentive server with excellent service.",Date of visit:,/ShowUserReviews-g298452-d10164848-r907973769-C_Lounge-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
968,C Lounge,Manila,5.0,"August 3, 2023",Perfect area to unwind,"A perfect way to cap the night off! Ambiance was divine, tea was served hot, service was exemplary! Ven, our designated server, was delightful. Truly high standard.",Date of visit:,/ShowUserReviews-g298452-d10164848-r907574950-C_Lounge-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
969,C Lounge,Manila,5.0,"August 3, 2023",It was a quiet and relaxing time enjoying my meal with a nice view,"Cozy place to chill and dine. Friendly and accomodating staff, my server was Ven great guy. I enjoyed my meals , ambience was wonderful, wide, spaceous and nice aesthetic. I ordered their dimsum but it's only till 230 pm luckily I was able to order...just in time and it was worth it big pieces and the filling was perfect and loved the chili sauce.",Date of visit:,/ShowUserReviews-g298452-d10164848-r907516748-C_Lounge-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
970,C Lounge,Manila,5.0,"August 2, 2023",Steady night at C Lounge,"Excelent food and ambience! Crew Service is spot on! Hoping to try their other dishes next time. 

Will definitely be here more often!",Date of visit:,/ShowUserReviews-g298452-d10164848-r907403461-C_Lounge-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
971,C Lounge,Manila,5.0,"July 30, 2023",C-lounge Conrad Pasay Coffee and Tea Experience,"The place is good, good sounds, good food and drinks. The servers are very welcoming and very approachable.",Date of visit:,/ShowUserReviews-g298452-d10164848-r906667828-C_Lounge-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
972,C Lounge,Manila,5.0,"July 29, 2023",Solo Birthday Celeb!,The place is a really good place to chill. The food is good as well as the service crews especially Sir JM and Sir Ven!,Date of visit:,/ShowUserReviews-g298452-d10164848-r906467914-C_Lounge-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
973,C Lounge,Manila,5.0,"July 29, 2023",Excellent Service,The place is so cozy and relaxing. Great service too! Thanks to ven for a short chit-chat and giving us a complimentary nuts.,Date of visit:,/ShowUserReviews-g298452-d10164848-r906431836-C_Lounge-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
974,C Lounge,Manila,5.0,"July 29, 2023",Ven makes our stay more fun,"He’s very genuine and welcoming to the guest. He recognized us just after 2 visit here in the lounge. Ven, deserve to be recognized for his work.",Date of visit:,/ShowUserReviews-g298452-d10164848-r906429998-C_Lounge-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
975,C Lounge,Manila,5.0,"July 29, 2023",Loved it all,Great atmosphere. Great food. Great service especially Ven I definitely recommend to anyone and everyone!,Date of visit:,/ShowUserReviews-g298452-d10164848-r906400330-C_Lounge-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
976,C Lounge,Manila,5.0,"July 29, 2023",great over all,Great food great drinks thank you to our server ven for the great service and for being so attentive to us,Date of visit:,/ShowUserReviews-g298452-d10164848-r906400136-C_Lounge-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
977,C Lounge,Manila,5.0,"July 26, 2023",The Unexpected,"I love the sceneries first of all, I love this place since it was my first time and I would like to go back there together with my fam next time because it's very chilling.

But then I would like to give credits to Mr....Brex who is very accommodating and so far I really love the drinks.",Date of visit:,/ShowUserReviews-g298452-d10164848-r905629662-C_Lounge-Pasay_Metro_Manila_Luzon.html,restaurant,,,,,
978,Waterside,Manila,5.0,"August 20, 2023",Good food great staff,Always good food. We dine here every 6 months. We always love the service and the ambiance. Staff are always so kind. Kudos to Jeofrey for accommodating our food requests and explaining the dishes as we have food requirements. He’s very professional and efficient.,Date of visit:,/ShowUserReviews-g312693-d8327366-r911651306-Waterside-Paranaque_Metro_Manila_Luzon.html,restaurant,,,,,
