,url,name,location,review_count,address,rating,rating_description,price_range,cuisines,special_diets,rating_Food,rating_Service,rating_Value,meals,rating_Atmosphere,features,about,type,rating_Location,rating_Cleanliness,Property_amenities,Room_features,Room_types,hotel_class,walkability_score,walkability_description,nearby_restaurant_count,nearby_attraction_count,room_count,old_name,operating_hours,trip_duration,site_type,entrance_fee
71,https://www.tripadvisor.com.ph/Restaurant_Review-g1758900-d15024478-Reviews-The_Grand_Kitchen-Taguig_City_Metro_Manila_Luzon.html,The Grand Kitchen,Manila,775,"8th Avenue corner 35th Street Bonifacio Global City, Taguig City, Luzon 1634 Philippines",5.0,Excellent,,,"Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,5.0,4.5,"Breakfast, Lunch, Dinner",5.0,"Takeout, Reservations, Seating, Parking Available, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",,restaurant,,,,,,,,,,,,,,,,
72,https://www.tripadvisor.com.ph/Restaurant_Review-g312693-d3979014-Reviews-Finestra_Italian_Steakhouse-Paranaque_Metro_Manila_Luzon.html,Finestra Italian Steakhouse,Manila,1443,"1 Aseana Avenue Entertainment City, Solaire Resort & Casino, Paranaque, Luzon 1701 Philippines",5.0,Excellent,,Italian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",5.0,5.0,4.5,"Dinner, Late Night, Drinks",4.5,,,restaurant,,,,,,,,,,,,,,,,
73,https://www.tripadvisor.com.ph/Restaurant_Review-g298452-d19113544-Reviews-Port_Bar-Pasay_Metro_Manila_Luzon.html,Port Bar,Manila,163,"Newport City 1 Newport Boulevard Level 3, Hilton Manila, Pasay, Luzon 1309 Philippines",5.0,Excellent,,"American, Bar, Pub, Gastropub, Dining bars",,5.0,5.0,4.5,"Dinner, Late Night, Drinks",5.0,"Parking Available, Validated Parking, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Live Music, Non-smoking restaurants, Sports bars",,restaurant,,,,,,,,,,,,,,,,
74,https://www.tripadvisor.com.ph/Restaurant_Review-g312692-d3975833-Reviews-Vikings_Luxury_Buffet_SM_City_Marikina-Marikina_Metro_Manila_Luzon.html,"Vikings Luxury Buffet, SM City Marikina",Manila,430,"Marikina-Infanta Hwy 2nd Floor, SM City Marikina, Marikina, Luzon 1820 Philippines",4.5,Very Good,"₱55,977 - ₱61,643","Mexican, Filipino, Grill, Diner, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,4.5,4.5,"Lunch, Dinner",4.5,"Reservations, Private Dining, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Table Service","Vikings Luxury Buffet is a contemporary and stylish restaurant that overlooks the majestic Manila Bay through its' vast windows. At Vikings, we are redefining the concept of buffet by incorporating show kitchens in our dining area to show our guests how our professionally trained chefs prepare dishes beyond expectations. We have an international buffet spread that is being constantly changed to make our valued guests to have something to look forward to (from freshly picked seafood to prime ribs, freshly made gourmet pizzas to local favorites), truly an epicurean epiphany. Vikings focuses on freshness, high-quality ingredients, comforting-unique choices and providing an impeccable dining experience",restaurant,,,,,,,,,,,,,,,,
75,https://www.tripadvisor.com.ph/Restaurant_Review-g312693-d13986287-Reviews-La_Piazza-Paranaque_Metro_Manila_Luzon.html,La Piazza,Manila,649,"Seaside Drive Okada Manila, Paranaque, Luzon 1701 Philippines",5.0,Excellent,₱19 - ₱200,,,5.0,5.0,4.5,,5.0,,,restaurant,,,,,,,,,,,,,,,,
76,https://www.tripadvisor.com.ph/Restaurant_Review-g298574-d1728793-Reviews-Xin_Tian_Di-Quezon_City_Metro_Manila_Luzon.html,Xin Tian Di,Manila,952,"Fourth Floor Crowne Plaza Galleria. Ortigas Avenue, Quezon City, Luzon Philippines",5.0,Excellent,"₱1,983 - ₱2,266","Chinese, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,4.5,4.5,,4.5,,,restaurant,,,,,,,,,,,,,,,,
77,https://www.tripadvisor.com.ph/Restaurant_Review-g298452-d2526318-Reviews-Marriott_Cafe-Pasay_Metro_Manila_Luzon.html,Marriott Cafe,Manila,2576,"2 Resorts Drive Manila Marriott Hotel, Pasay, Luzon 1309 Philippines",5.0,Excellent,,"Cafe, Seafood, Healthy, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,5.0,4.5,"Breakfast, Lunch, Dinner, Brunch, Late Night",4.5,"Takeout, Reservations, Private Dining, Seating, Parking Available, Validated Parking, Valet Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Buffet, Non-smoking restaurants","The Marriott Café takes dining to new heights. This bright, bold and modern all-day dining restaurant captivates food lovers with its engaging open-theatre kitchens. Indulge in a vast, sumptuous buffet spread of local and international fare, or enjoy from an a la carte menu that is equally irresistible. The Marriott Café truly brings to the fore the idea of inspired dining.",restaurant,,,,,,,,,,,,,,,,
78,https://www.tripadvisor.com.ph/Restaurant_Review-g298452-d10164845-Reviews-Brasserie_On_3-Pasay_Metro_Manila_Luzon.html,Brasserie On 3,Manila,1442,"Conrad Manila Seaside Boulevard Coral Way Mall of Asia Complex, Pasay, Luzon 1300 Philippines",5.0,Excellent,"₱1,850 - ₱3,250","Filipino, Asian, Indian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,4.5,4.5,,5.0,,,restaurant,,,,,,,,,,,,,,,,
79,https://www.tripadvisor.com.ph/Restaurant_Review-g298451-d1784015-Reviews-Senju-Mandaluyong_Metro_Manila_Luzon.html,Senju,Manila,405,"1 Garden Way Edsa Shangri-La, Ortigas Center, Mandaluyong, Luzon 1550 Philippines",4.5,Very Good,,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,4.5,4.5,"Lunch, Dinner",4.5,"Takeout, Reservations, Private Dining, Seating, Parking Available, Validated Parking, Valet Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service","Senju elegantly transforms the Japanese dining experience into an art form. Each plate is treated like a masterpiece, created with passion and limitless imagination. Calculated presentations create a striking balance between beauty and flavour. The chef’s artistry can truly be seen in foods such as sushi, maki, sashimi and robatayaki, as well as special kaiseki menus. The restaurant has a total seating capacity of 130 diners and features four private rooms. Smoking is not permitted.",restaurant,,,,,,,,,,,,,,,,
80,https://www.tripadvisor.com.ph/Restaurant_Review-g298574-d25263117-Reviews-The_Alley_Cloverleaf-Quezon_City_Metro_Manila_Luzon.html,The Alley Cloverleaf,Manila,136,"Ayala Malls Cloverleaf A. Bonifacio Avenue, Quezon City, Luzon 1121 Philippines",5.0,Excellent,"₱988 - ₱1,088","Italian, Chinese, American",,5.0,5.0,5.0,"Lunch, Dinner, Drinks",5.0,,,restaurant,,,,,,,,,,,,,,,,
81,https://www.tripadvisor.com.ph/Restaurant_Review-g312693-d12402262-Reviews-Medley_Buffet-Paranaque_Metro_Manila_Luzon.html,Medley Buffet,Manila,555,"1701 Seaside Drive Okada Manila, Paranaque, Luzon 1701 Philippines",5.0,Excellent,₱15 - ₱55,"International, Asian, Sushi","Vegan Options, Vegetarian Friendly, Gluten Free Options",5.0,5.0,4.5,,5.0,,,restaurant,,,,,,,,,,,,,,,,
82,https://www.tripadvisor.com.ph/Restaurant_Review-g312693-d6959701-Reviews-Fresh_International_Buffet-Paranaque_Metro_Manila_Luzon.html,Fresh International Buffet,Manila,2327,"1 Aseana Avenue Entertainment City, Solaire Resort & Casino, Paranaque, Luzon 1701 Philippines",5.0,Excellent,,"Southwestern, Asian, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,4.5,4.5,"Breakfast, Lunch, Dinner, Brunch, Drinks",4.5,,,restaurant,,,,,,,,,,,,,,,,
83,https://www.tripadvisor.com.ph/Restaurant_Review-g1758900-d15580114-Reviews-The_Peak-Taguig_City_Metro_Manila_Luzon.html,The Peak,Manila,729,"8th Avenue corner 35th Street 60th - 62nd Floor, Taguig City, Luzon 1634 Philippines",5.0,Excellent,₱350 - ₱850,"American, Steakhouse, Bar, Wine Bar, Grill",Gluten Free Options,5.0,5.0,4.5,Dinner,4.5,"Reservations, Seating, Parking Available, Validated Parking, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service","A beautiful collision of a grill restaurant, speakeasy, whisky bar, and a music lounge, The Peak will take you from dining, to drinks, to an exceptional experience of the high life.",restaurant,,,,,,,,,,,,,,,,
84,https://www.tripadvisor.com.ph/Restaurant_Review-g312693-d12433358-Reviews-Goryeo-Paranaque_Metro_Manila_Luzon.html,Goryeo,Manila,243,"Okada Manila Seaside Drive Entertainment City, Paranaque, Luzon 1701 Philippines",5.0,Excellent,"₱1,076 - ₱11,331","Asian, Korean, Barbecue",,4.5,5.0,4.5,Dinner,,"Reservations, Seating, Accepts American Express, Accepts Mastercard, Accepts Visa, Cash Only, Free Wifi, Validated Parking, Wheelchair Accessible, Wine and Beer, Digital Payments, Accepts Credit Cards, Table Service, Non-smoking restaurants",Goryeo is an authentic Korean Barbecue restaurant serving the best quality meats with a large selection of “Banchan” or traditional small appetizers. Guests may choose to cook their orders at the table or in the kitchen.,restaurant,,,,,,,,,,,,,,,,
85,https://www.tripadvisor.com.ph/Restaurant_Review-g298574-d1853494-Reviews-Seven_Corners-Quezon_City_Metro_Manila_Luzon.html,Seven Corners,Manila,1229,"Corner Asian Development Bank and Ortigas Avenues Crowne Plaza Galleria Manila, Quezon City, Luzon 1100 Philippines",5.0,Excellent,,"Asian, International","Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options",4.5,4.5,4.5,"Breakfast, Lunch, Dinner",4.0,"Reservations, Buffet, Private Dining, Seating, Parking Available, Valet Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service","Our international buffet features seven unique interactive stations that present a variety of international cuisines: Tandoori, Japanese, Western, Salad, Pizza Station, Dessert and Asian Noodle corners. Choose among dishes from U.S. farmed steaks to Tandoori chicken. Enjoy a la carte service and an extensive wine list. Buffet: Breakfast 6am-10:00am Lunch 11:30am-2:30pm Dinner 6pm-10:00pm",restaurant,,,,,,,,,,,,,,,,
86,https://www.tripadvisor.com.ph/Restaurant_Review-g312693-d23920981-Reviews-Sportsbook_Bar-Paranaque_Metro_Manila_Luzon.html,Sportsbook Bar,Manila,88,"Seaside Drive Coral Wing, Okada Manila, Entertainment City, Paranaque, Luzon 1701 Philippines",5.0,Excellent,"₱567 - ₱5,666",International,,5.0,5.0,5.0,"Dinner, Late Night, Drinks",,,,restaurant,,,,,,,,,,,,,,,,
87,https://www.tripadvisor.com.ph/Restaurant_Review-g1758900-d15582471-Reviews-The_Lounge-Taguig_City_Metro_Manila_Luzon.html,The Lounge,Manila,262,"8th Avenue Corner 35th Street, Grand Hyatt Manila, Taguig City, Luzon 1634 Philippines",5.0,Excellent,₱150 - ₱400,"Cafe, Wine Bar, Filipino, Pub","Vegetarian Friendly, Vegan Options",5.0,5.0,5.0,,,,,restaurant,,,,,,,,,,,,,,,,
88,https://www.tripadvisor.com.ph/Restaurant_Review-g312693-d12461104-Reviews-Lobby_Lounge-Paranaque_Metro_Manila_Luzon.html,Lobby Lounge,Manila,265,"Okada Manila, New Seaside Drive, Entertainment City, Paranaque, Luzon 1701 Philippines",5.0,Excellent,"₱567 - ₱5,666",International,Vegetarian Friendly,5.0,5.0,4.5,"Drinks, Breakfast, Lunch, Dinner, Brunch",,"Accepts American Express, Accepts Mastercard, Accepts Visa, Cash Only, Free Wifi, Takeout, Seating, Validated Parking, Valet Parking, Wheelchair Accessible, Digital Payments, Accepts Credit Cards, Table Service, Non-smoking restaurants","The perfect space for guests to relax, dine and enjoy pleasant conversations amid live entertainment in the evening, the Lobby Lounge is also home to a pastry and cake shop whose signature creations guests can bring home as sweet, delectable souvenirs.",restaurant,,,,,,,,,,,,,,,,
89,https://www.tripadvisor.com.ph/Restaurant_Review-g1758900-d9993670-Reviews-High_Street_Cafe-Taguig_City_Metro_Manila_Luzon.html,High Street Cafe,Manila,1815,"30th Street Corner 5th Avenue 2nd Floor, Shangri-La The Fort, Manila, Bonifacio Global City, Taguig City, Luzon 1634 Philippines",5.0,Excellent,,Asian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,4.5,4.5,"Breakfast, Lunch, Dinner, Brunch",5.0,,,restaurant,,,,,,,,,,,,,,,,
90,https://www.tripadvisor.com.ph/Restaurant_Review-g298452-d17146363-Reviews-S_Kitchen_Sheraton_Manila-Pasay_Metro_Manila_Luzon.html,S Kitchen - Sheraton Manila,Manila,552,"80 Andrews Avenue Sheraton Manila Hotel, Pasay, Luzon 1309 Philippines",5.0,Excellent,"₱500 - ₱2,650","Filipino, International, Asian",,4.5,5.0,4.5,,,,,restaurant,,,,,,,,,,,,,,,,
60,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d548076-Reviews-Intramuros-Manila_Metro_Manila_Luzon.html,Intramuros,Manila,3594,"Bonifacio Dr & Padre Burgos St, Manila, Luzon 1002 Philippines",4.0,Very Good,,,,,,,,,,"Intramuros, ""The Walled City,"" is the oldest district in Manila. This is what remains of the fortified city, which was the seat of power during Spanish Colonial times (1521-1898).",tourist_sites,,,,,,,,,,,,,8:00 AM - 6:00 PM,1-2 hours,"Neighborhoods,Historic Walking Areas",6422.8475
61,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d586732-Reviews-Fort_Santiago-Manila_Metro_Manila_Luzon.html,Fort Santiago,Manila,2105,"Intramuros, Manila, Luzon 1002 Philippines",4.0,Very Good,,,,,,,,,,This museum and public park was built as a stone fortress at the turn of the 17th century and marked the beginning of the walled city's riverside barricades.,tourist_sites,,,,,,,,,,,,,,1-2 hours,"Historic Sites,Parks",5598.791304347826
62,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d310892-Reviews-San_Agustin_Church-Manila_Metro_Manila_Luzon.html,San Agustin Church,Manila,1577,"Gen Luna & Real Sts Intramuros, Manila, Luzon 1002 Philippines",4.5,Very Good,,,,,,,,,,"This museum and courtyard gardens is one of the oldest stone churches in the country, having survived 2 fires and 7 earthquakes.",tourist_sites,,,,,,,,,,,,,,,Religious Sites,5674.195454545454
63,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d310891-Reviews-Rizal_Park-Manila_Metro_Manila_Luzon.html,Rizal Park,Manila,2083,"Roxas Blvd, Manila, Luzon 1000 Philippines",4.0,Very Good,,,,,,,,,,,tourist_sites,,,,,,,,,,,,,,1-2 hours,Parks,6728.9425
64,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d310883-Reviews-Manila_Cathedral-Manila_Metro_Manila_Luzon.html,Manila Cathedral,Manila,1142,"Cabildo cor Beaterio Intramuros, Manila, Luzon 1002 Philippines",4.0,Very Good,,,,,,,,,,"Former Philippine archbishops are buried in a crypt under the altar of this majestic cathedral, whose 1951 completion commemorated the the five versions that came before it.",tourist_sites,,,,,,,,,,,,,,2-3 hours,Religious Sites,3615.6726666666664
65,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d310887-Reviews-National_Museum-Manila_Metro_Manila_Luzon.html,National Museum,Manila,694,"Padre Burgos Ave Ermita, Manila, Luzon 2004 Philippines",4.0,Very Good,,,,,,,,,,"This grand exhibit house features the country's most historic works of culture and national heritage, including the paintings of heralded Philippine artist Felix Resurreccion Hidalgo.",tourist_sites,,,,,,,,,,,,,10:00 AM - 5:00 PM,,Speciality Museums,6234.678666666668
66,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d549326-Reviews-Museo_San_Agustin-Manila_Metro_Manila_Luzon.html,Museo San Agustin,Manila,515,"Calle Real del Palacio Intramuros, Manila, Luzon 1002 Philippines",4.5,Very Good,,,,,,,,,,,tourist_sites,,,,,,,,,,,,,,,History Museums,6794.541333333333
67,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d1157085-Reviews-Robinsons_Place_Mall-Manila_Metro_Manila_Luzon.html,Robinsons Place Mall,Manila,1022,"<div class=""biGQs _P pZUbB KxBGd""></div>",4.0,Very Good,,,,,,,,,,,tourist_sites,,,,,,,,,,,,,10:00 AM - 10:00 PM,1-2 hours,Shopping Malls,6930.846666666666
68,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d1137283-Reviews-Manila_Ocean_Park-Manila_Metro_Manila_Luzon.html,Manila Ocean Park,Manila,2235,"<div class=""biGQs _P pZUbB KxBGd""></div>",3.5,Average,,,,,,,,,,"From a spectacular marine themed park, Manila Ocean Park has finally evolved into Metro's Holiday Destination where everything is all about Life and Living.An array of exciting attractions, enticing view of the bay, enriching marine life exhibits, entertaining dining and lifestyle shapes to mold into an integrated resort destination. Manila Ocean Park is proud to have a marine-themed park in the country that houses Life of the best of both under and over the sea!",tourist_sites,,,,,,,,,,,,,9:00 AM - 8:00 PM,More than 3 hours,Aquariums,6599.819333333333
69,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d554239-Reviews-Manila_Bay-Manila_Metro_Manila_Luzon.html,Manila Bay,Manila,1166,"<div class=""biGQs _P pZUbB KxBGd""></div>",3.5,Average,,,,,,,,,,This natural harbor is an excellent place from which to view a most elegant sunset.,tourist_sites,,,,,,,,,,,,,12:00 AM - 11:59 PM,< 1 hour,Bodies of Water,6037.152666666666
70,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d549830-Reviews-Divisoria_Market-Manila_Metro_Manila_Luzon.html,Divisoria Market,Manila,431,,4.0,Very Good,,,,,,,,,,,tourist_sites,,,,,,,,,,,,,,,"Points of Interest & Landmarks,Flea & Street Markets",6693.286666666665
71,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d549322-Reviews-University_of_Santo_Tomas-Manila_Metro_Manila_Luzon.html,University of Santo Tomas,Manila,280,"Espana St Sampaloc, Manila, Luzon 1008 Philippines",4.5,Very Good,,,,,,,,,,"This is the oldest university in Asia, founded in 1611, and is one of the world’s largest Roman Catholic universities based on enrollment.",tourist_sites,,,,,,,,,,,,,,1-2 hours,Educational sites,7398.178666666666
72,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d310874-Reviews-Casa_Manila-Manila_Metro_Manila_Luzon.html,Casa Manila,Manila,431,"<div class=""biGQs _P pZUbB mtnKn KxBGd"">Central Terminal - Ermita • 10 min walk</div>",4.0,Very Good,,,,,,,,,,This replica of a mid-19th century house showcases the opulence of the former Filipino aristocracy.,tourist_sites,,,,,,,,,,,,,,,"Historic Sites,Points of Interest & Landmarks,Religious Sites",4629.1791304347835
73,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d310890-Reviews-Quiapo_Church-Manila_Metro_Manila_Luzon.html,Quiapo Church,Manila,436,"Quezon Blvd, Plaza Miranda Quiapo, Manila, Luzon 1014 Philippines",4.0,Very Good,,,,,,,,,,,tourist_sites,,,,,,,,,,,,,,,Religious Sites,6216.395
74,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d310870-Reviews-Binondo-Manila_Metro_Manila_Luzon.html,Binondo,Manila,183,"<div class=""biGQs _P pZUbB KxBGd""></div>",4.0,Very Good,,,,,,,,,,"The ""Chinatown"" of Manila, the Binondo area offers everything from Buddhist temples to pawn shops and Chinese restaurants.",tourist_sites,,,,,,,,,,,,,,1-2 hours,Historic Sites,6604.570666666666
75,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d310889-Reviews-Paco_Park-Manila_Metro_Manila_Luzon.html,Paco Park,Manila,235,,4.0,Very Good,,,,,,,,,,This former cemetery is now a manicured park and venue for fairs and concerts featuring local artists and musicians.,tourist_sites,,,,,,,,,,,,,,,"Parks,Religious Sites",5841.655
76,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d310873-Reviews-Binondo_Church-Manila_Metro_Manila_Luzon.html,Binondo Church,Manila,201,"<div class=""biGQs _P pZUbB mtnKn KxBGd"">Carriedo - Quiapo • 10 min walk</div>",4.0,Very Good,,,,,,,,,,The altar's replica of St. Peter's dome impresses visitors to this historic church.,tourist_sites,,,,,,,,,,,,,,,Religious Sites,3801.9
77,https://www.tripadvisor.com.ph/Attraction_Review-g298573-d554758-Reviews-San_Sebastian_Church-Manila_Metro_Manila_Luzon.html,San Sebastian Church,Manila,143,"Pasaje del Carmen Street Quiapo, Manila, Luzon 1004 Philippines",4.0,Very Good,,,,,,,,,,,tourist_sites,,,,,,,,,,,,,,1-2 hours,"Architectural Buildings,Religious Sites",375.03
